?cls	?replCls	?consCls
<http://www.ebi.ac.uk/efo/EFO_0003535>	"http://purl.obolibrary.org/obo/UBERON_2000516"	
<http://www.ebi.ac.uk/efo/EFO_0003536>	"http://purl.obolibrary.org/obo/UBERON_0005493"	
<http://www.ebi.ac.uk/efo/EFO_0003537>	"http://purl.obolibrary.org/obo/ZFA_0000541"	
<http://www.ebi.ac.uk/efo/EFO_0003538>	"http://purl.obolibrary.org/obo/UBERON_2000549"	
<http://www.ebi.ac.uk/efo/EFO_0003539>	"http://purl.obolibrary.org/obo/UBERON_0002518"	
<http://www.ebi.ac.uk/efo/EFO_0003540>	"http://purl.obolibrary.org/obo/ZFA_0000563"	
<http://www.ebi.ac.uk/efo/EFO_0003541>	"http://purl.obolibrary.org/obo/UBERON_0003071"	
<http://www.ebi.ac.uk/efo/EFO_0003542>	"http://purl.obolibrary.org/obo/UBERON_0004746"	
<http://www.ebi.ac.uk/efo/EFO_0003543>	"http://purl.obolibrary.org/obo/UBERON_0002827"	
<http://www.ebi.ac.uk/efo/EFO_0003544>	"http://purl.obolibrary.org/obo/UBERON_2000599"	
<http://www.ebi.ac.uk/efo/EFO_0003545>	"http://purl.obolibrary.org/obo/UBERON_2000603"	
<http://www.ebi.ac.uk/efo/EFO_0003546>	"http://purl.obolibrary.org/obo/UBERON_2000610"	
<http://www.ebi.ac.uk/efo/EFO_0003547>	"http://purl.obolibrary.org/obo/UBERON_0006597"	
<http://www.ebi.ac.uk/efo/EFO_0003548>	"http://purl.obolibrary.org/obo/UBERON_2000627"	
<http://www.ebi.ac.uk/efo/EFO_0003549>	"http://purl.obolibrary.org/obo/UBERON_2000633"	
<http://www.ebi.ac.uk/efo/EFO_0003550>	"http://purl.obolibrary.org/obo/UBERON_2000645"	
<http://www.ebi.ac.uk/efo/EFO_0003551>	"http://purl.obolibrary.org/obo/UBERON_2000648"	
<http://www.ebi.ac.uk/efo/EFO_0003552>	"http://purl.obolibrary.org/obo/UBERON_0011634"	
<http://www.ebi.ac.uk/efo/EFO_0003553>	"http://purl.obolibrary.org/obo/UBERON_2000657"	
<http://www.ebi.ac.uk/efo/EFO_0003554>	"http://purl.obolibrary.org/obo/UBERON_0009120"	
<http://www.ebi.ac.uk/efo/EFO_0003555>	"http://purl.obolibrary.org/obo/UBERON_0003901"	
<http://www.ebi.ac.uk/efo/EFO_0003556>	"http://purl.obolibrary.org/obo/ZFA_0000672"	
<http://www.ebi.ac.uk/efo/EFO_0003557>	"http://purl.obolibrary.org/obo/UBERON_2000674"	
<http://www.ebi.ac.uk/efo/EFO_0003558>	"http://purl.obolibrary.org/obo/UBERON_2000677"	
<http://www.ebi.ac.uk/efo/EFO_0003559>	"http://purl.obolibrary.org/obo/ZFA_0000678"	
<http://www.ebi.ac.uk/efo/EFO_0003560>	"http://purl.obolibrary.org/obo/UBERON_2000692"	
<http://www.ebi.ac.uk/efo/EFO_0003561>	"http://purl.obolibrary.org/obo/UBERON_2000693"	
<http://www.ebi.ac.uk/efo/EFO_0003562>	"http://purl.obolibrary.org/obo/UBERON_0002285"	
<http://www.ebi.ac.uk/efo/EFO_0003563>	"http://purl.obolibrary.org/obo/UBERON_2000712"	
<http://www.ebi.ac.uk/efo/EFO_0003564>	"http://purl.obolibrary.org/obo/UBERON_2000726"	
<http://www.ebi.ac.uk/efo/EFO_0003565>	"http://purl.obolibrary.org/obo/UBERON_2000728"	
<http://www.ebi.ac.uk/efo/EFO_0003566>	"http://purl.obolibrary.org/obo/UBERON_2000732"	
<http://www.ebi.ac.uk/efo/EFO_0003567>	"http://purl.obolibrary.org/obo/UBERON_0010285"	
<http://www.ebi.ac.uk/efo/EFO_0003568>	"http://purl.obolibrary.org/obo/UBERON_0001015"	
<http://www.ebi.ac.uk/efo/EFO_0003568>	"http://purl.obolibrary.org/obo/UBERON_0005570"	
<http://www.ebi.ac.uk/efo/EFO_0003569>	"http://purl.obolibrary.org/obo/UBERON_0005579"	
<http://www.ebi.ac.uk/efo/EFO_0003570>	"http://purl.obolibrary.org/obo/UBERON_0005588"	
<http://www.ebi.ac.uk/efo/EFO_0003571>	"http://purl.obolibrary.org/obo/ZFA_0000778"	
<http://www.ebi.ac.uk/efo/EFO_0003572>	"http://purl.obolibrary.org/obo/UBERON_0007213"	
<http://www.ebi.ac.uk/efo/EFO_0003573>	"http://purl.obolibrary.org/obo/UBERON_0003851"	
<http://www.ebi.ac.uk/efo/EFO_0003574>	"http://purl.obolibrary.org/obo/UBERON_0003850"	
<http://www.ebi.ac.uk/efo/EFO_0003575>	"http://purl.obolibrary.org/obo/UBERON_2000813"	
<http://www.ebi.ac.uk/efo/EFO_0003576>	"http://purl.obolibrary.org/obo/UBERON_2000814"	
<http://www.ebi.ac.uk/efo/EFO_0003577>	"http://purl.obolibrary.org/obo/UBERON_2000815"	
<http://www.ebi.ac.uk/efo/EFO_0003578>	"http://purl.obolibrary.org/obo/ZFA_0000821"	
<http://www.ebi.ac.uk/efo/EFO_0003579>	"http://purl.obolibrary.org/obo/UBERON_0005569"	
<http://www.ebi.ac.uk/efo/EFO_0003580>	"http://purl.obolibrary.org/obo/UBERON_0005515"	
<http://www.ebi.ac.uk/efo/EFO_0003581>	"http://purl.obolibrary.org/obo/ZFA_0000841"	
<http://www.ebi.ac.uk/efo/EFO_0003582>	"http://purl.obolibrary.org/obo/UBERON_2000851"	
<http://www.ebi.ac.uk/efo/EFO_0003583>	"http://purl.obolibrary.org/obo/UBERON_2000857"	
<http://www.ebi.ac.uk/efo/EFO_0003584>	"http://purl.obolibrary.org/obo/UBERON_0005566"	
<http://www.ebi.ac.uk/efo/EFO_0003585>	"http://purl.obolibrary.org/obo/UBERON_2000887"	
<http://www.ebi.ac.uk/efo/EFO_0003586>	"http://purl.obolibrary.org/obo/UBERON_0005573"	
<http://www.ebi.ac.uk/efo/EFO_0003587>	"http://purl.obolibrary.org/obo/UBERON_0005582"	
<http://www.ebi.ac.uk/efo/EFO_0003588>	"http://purl.obolibrary.org/obo/UBERON_0005576"	
<http://www.ebi.ac.uk/efo/EFO_0003589>	"http://purl.obolibrary.org/obo/UBERON_0005585"	
<http://www.ebi.ac.uk/efo/EFO_0003590>	"http://purl.obolibrary.org/obo/UBERON_0007683"	
<http://www.ebi.ac.uk/efo/EFO_0003591>	"http://purl.obolibrary.org/obo/UBERON_0003849"	
<http://www.ebi.ac.uk/efo/EFO_0003592>	"http://purl.obolibrary.org/obo/UBERON_2000939"	
<http://www.ebi.ac.uk/efo/EFO_0003593>	"http://purl.obolibrary.org/obo/UBERON_2000940"	
<http://www.ebi.ac.uk/efo/EFO_0003594>	"http://purl.obolibrary.org/obo/UBERON_0010710"	
<http://www.ebi.ac.uk/efo/EFO_0003595>	"http://purl.obolibrary.org/obo/UBERON_0006334"	
<http://www.ebi.ac.uk/efo/EFO_0003596>	"http://purl.obolibrary.org/obo/UBERON_0005507"	
<http://www.ebi.ac.uk/efo/EFO_0003597>	"http://purl.obolibrary.org/obo/UBERON_0005523"	
<http://www.ebi.ac.uk/efo/EFO_0003598>	"http://purl.obolibrary.org/obo/ZFA_0000963"	
<http://www.ebi.ac.uk/efo/EFO_0003599>	"http://purl.obolibrary.org/obo/ZFA_0000972"	
<http://www.ebi.ac.uk/efo/EFO_0003600>	"http://purl.obolibrary.org/obo/ZFA_0000973"	
<http://www.ebi.ac.uk/efo/EFO_0003601>	"http://purl.obolibrary.org/obo/UBERON_2000975"	
<http://www.ebi.ac.uk/efo/EFO_0003602>	"http://purl.obolibrary.org/obo/UBERON_0009582"	
<http://www.ebi.ac.uk/efo/EFO_0003603>	"http://purl.obolibrary.org/obo/UBERON_0006904"	
<http://www.ebi.ac.uk/efo/EFO_0003604>	"http://purl.obolibrary.org/obo/UBERON_0003934"	
<http://www.ebi.ac.uk/efo/EFO_0003605>	"http://purl.obolibrary.org/obo/UBERON_0003083"	
<http://www.ebi.ac.uk/efo/EFO_0003606>	"http://purl.obolibrary.org/obo/UBERON_2001025"	
<http://www.ebi.ac.uk/efo/EFO_0003607>	"http://purl.obolibrary.org/obo/UBERON_2001026"	
<http://www.ebi.ac.uk/efo/EFO_0003608>	"http://purl.obolibrary.org/obo/UBERON_0005499"	
<http://www.ebi.ac.uk/efo/EFO_0003609>	"http://purl.obolibrary.org/obo/UBERON_0005511"	
<http://www.ebi.ac.uk/efo/EFO_0003610>	"http://purl.obolibrary.org/obo/ZFA_0001047"	
<http://www.ebi.ac.uk/efo/EFO_0003611>	"http://purl.obolibrary.org/obo/UBERON_2001051"	
<http://www.ebi.ac.uk/efo/EFO_0003612>	"http://purl.obolibrary.org/obo/UBERON_2001053"	
<http://www.ebi.ac.uk/efo/EFO_0003613>	"http://purl.obolibrary.org/obo/UBERON_2001054"	
<http://www.ebi.ac.uk/efo/EFO_0003614>	"http://purl.obolibrary.org/obo/UBERON_2001059"	
<http://www.ebi.ac.uk/efo/EFO_0003615>	"http://purl.obolibrary.org/obo/UBERON_2001062"	
<http://www.ebi.ac.uk/efo/EFO_0003616>	"http://purl.obolibrary.org/obo/UBERON_2001063"	
<http://www.ebi.ac.uk/efo/EFO_0003617>	"http://purl.obolibrary.org/obo/UBERON_0001892"	
<http://www.ebi.ac.uk/efo/EFO_0003618>	"http://purl.obolibrary.org/obo/UBERON_0003861"	
<http://www.ebi.ac.uk/efo/EFO_0003619>	"http://purl.obolibrary.org/obo/UBERON_0007297"	
<http://www.ebi.ac.uk/efo/EFO_0003620>	"http://purl.obolibrary.org/obo/UBERON_2001073"	
<http://www.ebi.ac.uk/efo/EFO_0003621>	"http://purl.obolibrary.org/obo/UBERON_2001076"	
<http://www.ebi.ac.uk/efo/EFO_0003622>	"http://purl.obolibrary.org/obo/UBERON_0005562"	
<http://www.ebi.ac.uk/efo/EFO_0003623>	"http://purl.obolibrary.org/obo/UBERON_0007097"	
<http://www.ebi.ac.uk/efo/EFO_0003624>	"http://purl.obolibrary.org/obo/UBERON_0003053"	
<http://www.ebi.ac.uk/efo/EFO_0003625>	"http://purl.obolibrary.org/obo/UBERON_2001089"	
<http://www.ebi.ac.uk/efo/EFO_0003626>	"http://purl.obolibrary.org/obo/ZFA_0001104"	
<http://www.ebi.ac.uk/efo/EFO_0003627>	"http://purl.obolibrary.org/obo/UBERON_0004117"	
<http://www.ebi.ac.uk/efo/EFO_0003628>	"http://purl.obolibrary.org/obo/UBERON_0005170"	
<http://www.ebi.ac.uk/efo/EFO_0003629>	"http://purl.obolibrary.org/obo/UBERON_0000155"	
<http://www.ebi.ac.uk/efo/EFO_0003630>	"http://purl.obolibrary.org/obo/UBERON_2001118"	
<http://www.ebi.ac.uk/efo/EFO_0003631>	"http://purl.obolibrary.org/obo/UBERON_0007122"	
<http://www.ebi.ac.uk/efo/EFO_0003632>	"http://purl.obolibrary.org/obo/UBERON_2001129"	
<http://www.ebi.ac.uk/efo/EFO_0003633>	"http://purl.obolibrary.org/obo/UBERON_0007123"	
<http://www.ebi.ac.uk/efo/EFO_0003634>	"http://purl.obolibrary.org/obo/UBERON_0007124"	
<http://www.ebi.ac.uk/efo/EFO_0003635>	"http://purl.obolibrary.org/obo/UBERON_0007127"	
<http://www.ebi.ac.uk/efo/EFO_0003636>	"http://purl.obolibrary.org/obo/UBERON_0007126"	
<http://www.ebi.ac.uk/efo/EFO_0003637>	"http://purl.obolibrary.org/obo/UBERON_0007125"	
<http://www.ebi.ac.uk/efo/EFO_0003638>	"http://purl.obolibrary.org/obo/UBERON_2001142"	
<http://www.ebi.ac.uk/efo/EFO_0003639>	"http://purl.obolibrary.org/obo/UBERON_2001143"	
<http://www.ebi.ac.uk/efo/EFO_0003640>	"http://purl.obolibrary.org/obo/UBERON_2001145"	
<http://www.ebi.ac.uk/efo/EFO_0003641>	"http://purl.obolibrary.org/obo/UBERON_2001157"	
<http://www.ebi.ac.uk/efo/EFO_0003642>	"http://purl.obolibrary.org/obo/UBERON_4000163"	
<http://www.ebi.ac.uk/efo/EFO_0003643>	"http://purl.obolibrary.org/obo/UBERON_0005497"	
<http://www.ebi.ac.uk/efo/EFO_0003644>	"http://purl.obolibrary.org/obo/UBERON_0000152"	
<http://www.ebi.ac.uk/efo/EFO_0003645>	"http://purl.obolibrary.org/obo/UBERON_0003099"	
<http://www.ebi.ac.uk/efo/EFO_0003646>	"http://purl.obolibrary.org/obo/UBERON_2001200"	
<http://www.ebi.ac.uk/efo/EFO_0003647>	"http://purl.obolibrary.org/obo/UBERON_0003068"	
<http://www.ebi.ac.uk/efo/EFO_0003648>	"http://purl.obolibrary.org/obo/ZFA_0001244"	
<http://www.ebi.ac.uk/efo/EFO_0003649>	"http://purl.obolibrary.org/obo/UBERON_2001256"	
<http://www.ebi.ac.uk/efo/EFO_0003650>	"http://purl.obolibrary.org/obo/UBERON_0005281"	
<http://www.ebi.ac.uk/efo/EFO_0003651>	"http://purl.obolibrary.org/obo/UBERON_0005564"	
<http://www.ebi.ac.uk/efo/EFO_0003652>	"http://purl.obolibrary.org/obo/UBERON_2001263"	
<http://www.ebi.ac.uk/efo/EFO_0003653>	"http://purl.obolibrary.org/obo/UBERON_0003982"	
<http://www.ebi.ac.uk/efo/EFO_0003654>	"http://purl.obolibrary.org/obo/UBERON_2001265"	
<http://www.ebi.ac.uk/efo/EFO_0003655>	"http://purl.obolibrary.org/obo/UBERON_2001266"	
<http://www.ebi.ac.uk/efo/EFO_0003656>	"http://purl.obolibrary.org/obo/UBERON_0002200"	
<http://www.ebi.ac.uk/efo/EFO_0003657>	"http://purl.obolibrary.org/obo/ZFA_0001269"	
<http://www.ebi.ac.uk/efo/EFO_0003658>	"http://purl.obolibrary.org/obo/UBERON_0005306"	
<http://www.ebi.ac.uk/efo/EFO_0003659>	"http://purl.obolibrary.org/obo/UBERON_0011085"	
<http://www.ebi.ac.uk/efo/EFO_0003660>	"http://purl.obolibrary.org/obo/ZFA_0001273"	
<http://www.ebi.ac.uk/efo/EFO_0003661>	"http://purl.obolibrary.org/obo/UBERON_2001279"	
<http://www.ebi.ac.uk/efo/EFO_0003662>	"http://purl.obolibrary.org/obo/UBERON_2001280"	
<http://www.ebi.ac.uk/efo/EFO_0003663>	"http://purl.obolibrary.org/obo/UBERON_2001281"	
<http://www.ebi.ac.uk/efo/EFO_0003664>	"http://purl.obolibrary.org/obo/UBERON_0014907"	
<http://www.ebi.ac.uk/efo/EFO_0003665>	"http://purl.obolibrary.org/obo/UBERON_2001286"	
<http://www.ebi.ac.uk/efo/EFO_0003666>	"http://purl.obolibrary.org/obo/UBERON_0001231"	
<http://www.ebi.ac.uk/efo/EFO_0003667>	"http://purl.obolibrary.org/obo/UBERON_0000074"	
<http://www.ebi.ac.uk/efo/EFO_0003668>	"http://purl.obolibrary.org/obo/UBERON_0003065"	
<http://www.ebi.ac.uk/efo/EFO_0003669>	"http://purl.obolibrary.org/obo/UBERON_0001700"	
<http://www.ebi.ac.uk/efo/EFO_0003670>	"http://purl.obolibrary.org/obo/UBERON_2001302"	
<http://www.ebi.ac.uk/efo/EFO_0003671>	"http://purl.obolibrary.org/obo/UBERON_2001303"	
<http://www.ebi.ac.uk/efo/EFO_0003672>	"http://purl.obolibrary.org/obo/UBERON_2001304"	
<http://www.ebi.ac.uk/efo/EFO_0003673>	"http://purl.obolibrary.org/obo/UBERON_2001305"	
<http://www.ebi.ac.uk/efo/EFO_0003674>	"http://purl.obolibrary.org/obo/UBERON_2001312"	
<http://www.ebi.ac.uk/efo/EFO_0003675>	"http://purl.obolibrary.org/obo/UBERON_2001313"	
<http://www.ebi.ac.uk/efo/EFO_0003676>	"http://purl.obolibrary.org/obo/UBERON_2001314"	
<http://www.ebi.ac.uk/efo/EFO_0003677>	"http://purl.obolibrary.org/obo/UBERON_0005945"	
<http://www.ebi.ac.uk/efo/EFO_0003678>	"http://purl.obolibrary.org/obo/UBERON_0002924"	
<http://www.ebi.ac.uk/efo/EFO_0003679>	"http://purl.obolibrary.org/obo/UBERON_0015238"	
<http://www.ebi.ac.uk/efo/EFO_0003680>	"http://purl.obolibrary.org/obo/UBERON_2001378"	
<http://www.ebi.ac.uk/efo/EFO_0003681>	"http://purl.obolibrary.org/obo/ZFA_0001385"	
<http://www.ebi.ac.uk/efo/EFO_0003682>	"http://purl.obolibrary.org/obo/ZFA_0001389"	
<http://www.ebi.ac.uk/efo/EFO_0003683>	"http://purl.obolibrary.org/obo/UBERON_2001391"	
<http://www.ebi.ac.uk/efo/EFO_0003684>	"http://purl.obolibrary.org/obo/UBERON_0011153"	
<http://www.ebi.ac.uk/efo/EFO_0003685>	"http://purl.obolibrary.org/obo/UBERON_0011242"	
<http://www.ebi.ac.uk/efo/EFO_0003686>	"http://purl.obolibrary.org/obo/UBERON_0011607"	
<http://www.ebi.ac.uk/efo/EFO_0003687>	"http://purl.obolibrary.org/obo/UBERON_2001431"	
<http://www.ebi.ac.uk/efo/EFO_0003688>	"http://purl.obolibrary.org/obo/UBERON_0003306"	
<http://www.ebi.ac.uk/efo/EFO_0003689>	"http://purl.obolibrary.org/obo/UBERON_0011004"	
<http://www.ebi.ac.uk/efo/EFO_0003690>	"http://purl.obolibrary.org/obo/UBERON_0003932"	
<http://www.ebi.ac.uk/efo/EFO_0003691>	"http://purl.obolibrary.org/obo/UBERON_2001468"	
<http://www.ebi.ac.uk/efo/EFO_0003692>	"http://purl.obolibrary.org/obo/UBERON_2001471"	
<http://www.ebi.ac.uk/efo/EFO_0003693>	"http://purl.obolibrary.org/obo/ZFA_0001484"	
<http://www.ebi.ac.uk/efo/EFO_0003694>	"http://purl.obolibrary.org/obo/UBERON_0008896"	
<http://www.ebi.ac.uk/efo/EFO_0003695>	"http://purl.obolibrary.org/obo/UBERON_0004363"	
<http://www.ebi.ac.uk/efo/EFO_0003696>	"http://purl.obolibrary.org/obo/UBERON_2005010"	
<http://www.ebi.ac.uk/efo/EFO_0003697>	"http://purl.obolibrary.org/obo/UBERON_2005017"	
<http://www.ebi.ac.uk/efo/EFO_0003698>	"http://purl.obolibrary.org/obo/UBERON_2005025"	
<http://www.ebi.ac.uk/efo/EFO_0003699>	"http://purl.obolibrary.org/obo/UBERON_0018549"	
<http://www.ebi.ac.uk/efo/EFO_0003700>	"http://purl.obolibrary.org/obo/UBERON_2005029"	
<http://www.ebi.ac.uk/efo/EFO_0003701>	"http://purl.obolibrary.org/obo/UBERON_2005034"	
<http://www.ebi.ac.uk/efo/EFO_0003702>	"http://purl.obolibrary.org/obo/UBERON_2005039"	
<http://www.ebi.ac.uk/efo/EFO_0003703>	"http://purl.obolibrary.org/obo/ZFA_0005040"	
<http://www.ebi.ac.uk/efo/EFO_0003704>	"http://purl.obolibrary.org/obo/UBERON_0009881"	
<http://www.ebi.ac.uk/efo/EFO_0003705>	"http://purl.obolibrary.org/obo/UBERON_0009910"	
<http://www.ebi.ac.uk/efo/EFO_0003706>	"http://purl.obolibrary.org/obo/UBERON_0004124"	
<http://www.ebi.ac.uk/efo/EFO_0003707>	"http://purl.obolibrary.org/obo/UBERON_2005073"	
<http://www.ebi.ac.uk/efo/EFO_0003708>	"http://purl.obolibrary.org/obo/UBERON_0014903"	
<http://www.ebi.ac.uk/efo/EFO_0003709>	"http://purl.obolibrary.org/obo/UBERON_0006965"	
<http://www.ebi.ac.uk/efo/EFO_0003710>	"http://purl.obolibrary.org/obo/UBERON_2005117"	
<http://www.ebi.ac.uk/efo/EFO_0003711>	"http://purl.obolibrary.org/obo/ZFA_0009150"	
<http://www.ebi.ac.uk/efo/EFO_0003712>	"http://purl.obolibrary.org/obo/UBERON_0002107"	
<http://www.ebi.ac.uk/efo/EFO_0003713>	"http://purl.obolibrary.org/obo/UBERON_0002107"	
<http://www.ebi.ac.uk/efo/EFO_0003714>	"http://purl.obolibrary.org/obo/UBERON_0002107"	
<http://www.ebi.ac.uk/efo/EFO_0003715>	"http://purl.obolibrary.org/obo/UBERON_0002107"	
<http://www.ebi.ac.uk/efo/EFO_0003716>	"http://purl.obolibrary.org/obo/UBERON_0002107"	
<http://www.ebi.ac.uk/efo/EFO_0003717>	"http://purl.obolibrary.org/obo/UBERON_0002107"	
<http://www.ebi.ac.uk/efo/EFO_0003718>	"http://purl.obolibrary.org/obo/UBERON_0002107"	
<http://www.ebi.ac.uk/efo/EFO_0003719>	"http://purl.obolibrary.org/obo/UBERON_0002107"	
<http://www.ebi.ac.uk/efo/EFO_0003720>	"http://purl.obolibrary.org/obo/UBERON_0002107"	
<http://www.ebi.ac.uk/efo/EFO_0003721>	"http://purl.obolibrary.org/obo/UBERON_0002107"	
<http://www.ebi.ac.uk/efo/EFO_0003722>	"http://purl.obolibrary.org/obo/UBERON_0002113"	
<http://www.ebi.ac.uk/efo/EFO_0003723>	"http://purl.obolibrary.org/obo/UBERON_0002113"	
<http://www.ebi.ac.uk/efo/EFO_0003724>	"http://purl.obolibrary.org/obo/UBERON_0002113"	
<http://www.ebi.ac.uk/efo/EFO_0003725>	"http://purl.obolibrary.org/obo/UBERON_0002113"	
<http://www.ebi.ac.uk/efo/EFO_0003726>	"http://purl.obolibrary.org/obo/UBERON_0002113"	
<http://www.ebi.ac.uk/efo/EFO_0003727>	"http://purl.obolibrary.org/obo/UBERON_0002113"	
<http://www.ebi.ac.uk/efo/EFO_0003728>	"http://purl.obolibrary.org/obo/UBERON_0002113"	
<http://www.ebi.ac.uk/efo/EFO_0003729>	"http://purl.obolibrary.org/obo/UBERON_0002048"	
<http://www.ebi.ac.uk/efo/EFO_0003730>	"http://purl.obolibrary.org/obo/UBERON_0002048"	
<http://www.ebi.ac.uk/efo/EFO_0003731>	"http://purl.obolibrary.org/obo/UBERON_0002048"	
<http://www.ebi.ac.uk/efo/EFO_0003732>	"http://purl.obolibrary.org/obo/UBERON_0002048"	
<http://www.ebi.ac.uk/efo/EFO_0003733>	"http://purl.obolibrary.org/obo/UBERON_0002048"	
<http://www.ebi.ac.uk/efo/EFO_0003734>	"http://purl.obolibrary.org/obo/UBERON_0002048"	
<http://www.ebi.ac.uk/efo/EFO_0003735>	"http://purl.obolibrary.org/obo/UBERON_0002048"	
<http://www.ebi.ac.uk/efo/EFO_0003736>	"http://purl.obolibrary.org/obo/UBERON_0002048"	
<http://www.ebi.ac.uk/efo/EFO_0003761>	"http://purl.obolibrary.org/obo/MONDO_0002009"	
<http://www.ebi.ac.uk/efo/EFO_0003766>	"http://purl.obolibrary.org/obo/HP_0002027"	
<http://www.ebi.ac.uk/efo/EFO_0003771>	"http://purl.obolibrary.org/obo/UBERON_0007808"	
<http://www.ebi.ac.uk/efo/EFO_0003773>	"http://purl.obolibrary.org/obo/UBERON_6007435"	
<http://www.ebi.ac.uk/efo/EFO_0003774>	"http://purl.obolibrary.org/obo/MONDO_0021187"	
<http://www.ebi.ac.uk/efo/EFO_0003775>	"http://www.orpha.net/ORDO/Orphanet_2314"	
<http://www.ebi.ac.uk/efo/EFO_0003784>	"http://purl.obolibrary.org/obo/HP_0001000"	
<http://www.ebi.ac.uk/efo/EFO_0003785>	"http://purl.obolibrary.org/obo/MONDO_0005271"	
<http://www.ebi.ac.uk/efo/EFO_0003821>	"http://purl.obolibrary.org/obo/MONDO_0005277"	
<http://www.ebi.ac.uk/efo/EFO_0003823>		
<http://www.ebi.ac.uk/efo/EFO_0003829>	"http://purl.obolibrary.org/obo/MONDO_0007079"	
<http://www.ebi.ac.uk/efo/EFO_0003831>	"http://www.orpha.net/ORDO/Orphanet_68335"	
<http://www.ebi.ac.uk/efo/EFO_0003838>	"http://purl.obolibrary.org/obo/GO_0006954"	
<http://www.ebi.ac.uk/efo/EFO_0003842>	"http://purl.obolibrary.org/obo/UBERON_0003464"	
<http://www.ebi.ac.uk/efo/EFO_0003845>	"http://www.ebi.ac.uk/efo/EFO_0004253"	
<http://www.ebi.ac.uk/efo/EFO_0003847>	"http://purl.obolibrary.org/obo/HP_0001249"	
<http://www.ebi.ac.uk/efo/EFO_0003848>		
<http://www.ebi.ac.uk/efo/EFO_0003862>		
<http://www.ebi.ac.uk/efo/EFO_0003864>	"http://purl.obolibrary.org/obo/UBERON_0004122"	
<http://www.ebi.ac.uk/efo/EFO_0003879>	"http://purl.obolibrary.org/obo/UBERON_0002137"	
<http://www.ebi.ac.uk/efo/EFO_0003883>	"http://purl.obolibrary.org/obo/HP_0002637"	
<http://www.ebi.ac.uk/efo/EFO_0003885>	"http://purl.obolibrary.org/obo/MONDO_0005301"	
<http://www.ebi.ac.uk/efo/EFO_0003886>	"http://purl.obolibrary.org/obo/UBERON_0002374"	
<http://www.ebi.ac.uk/efo/EFO_0003887>	"http://purl.obolibrary.org/obo/HP_0004418"	
<http://www.ebi.ac.uk/efo/EFO_0003903>	"http://www.orpha.net/ORDO/Orphanet_906"	
<http://www.ebi.ac.uk/efo/EFO_0003905>	"http://purl.obolibrary.org/obo/HP_0004936"	
<http://www.ebi.ac.uk/efo/EFO_0003908>	"http://purl.obolibrary.org/obo/HP_0000539"	
<http://www.ebi.ac.uk/efo/EFO_0003909>	"http://purl.obolibrary.org/obo/UBERON_0002350"	
<http://www.ebi.ac.uk/efo/EFO_0003910>	"http://www.orpha.net/ORDO/Orphanet_903"	
<http://www.ebi.ac.uk/efo/EFO_0003915>		
<http://www.ebi.ac.uk/efo/EFO_0003916>	"http://www.orpha.net/ORDO/Orphanet_46724"	
<http://www.ebi.ac.uk/efo/EFO_0003920>	"http://purl.obolibrary.org/obo/HP_0000175"	
<http://www.ebi.ac.uk/efo/EFO_0003922>	"http://purl.obolibrary.org/obo/GO_0042697"	
<http://www.ebi.ac.uk/efo/EFO_0003923>	"http://purl.obolibrary.org/obo/OBA_1000110"	
<http://www.ebi.ac.uk/efo/EFO_0003927>	"http://purl.obolibrary.org/obo/HP_0000545"	
<http://www.ebi.ac.uk/efo/EFO_0003933>	"http://purl.obolibrary.org/obo/UBERON_0002135"	
<http://www.ebi.ac.uk/efo/EFO_0003934>	"http://purl.obolibrary.org/obo/HP_0001397"	
<http://www.ebi.ac.uk/efo/EFO_0003936>	"http://purl.obolibrary.org/obo/GO_0008150"	
<http://www.ebi.ac.uk/efo/EFO_0003945>	"http://purl.obolibrary.org/obo/HP_0000132"	
<http://www.ebi.ac.uk/efo/EFO_0003946>	"http://www.orpha.net/ORDO/Orphanet_98974"	
<http://www.ebi.ac.uk/efo/EFO_0003954>	"http://www.orpha.net/ORDO/Orphanet_861"	
<http://www.ebi.ac.uk/efo/EFO_0004023>	"http://www.ebi.ac.uk/efo/EFO_0000393"	
<http://www.ebi.ac.uk/efo/EFO_0004101>		
<http://www.ebi.ac.uk/efo/EFO_0004102>		
<http://www.ebi.ac.uk/efo/EFO_0004103>		
<http://www.ebi.ac.uk/efo/EFO_0004104>		
<http://www.ebi.ac.uk/efo/EFO_0004105>		
<http://www.ebi.ac.uk/efo/EFO_0004106>		
<http://www.ebi.ac.uk/efo/EFO_0004107>		
<http://www.ebi.ac.uk/efo/EFO_0004108>		
<http://www.ebi.ac.uk/efo/EFO_0004109>		
<http://www.ebi.ac.uk/efo/EFO_0004110>		
<http://www.ebi.ac.uk/efo/EFO_0004111>		
<http://www.ebi.ac.uk/efo/EFO_0004112>		
<http://www.ebi.ac.uk/efo/EFO_0004113>		
<http://www.ebi.ac.uk/efo/EFO_0004114>		
<http://www.ebi.ac.uk/efo/EFO_0004115>		
<http://www.ebi.ac.uk/efo/EFO_0004116>		
<http://www.ebi.ac.uk/efo/EFO_0004117>		
<http://www.ebi.ac.uk/efo/EFO_0004118>		
<http://www.ebi.ac.uk/efo/EFO_0004119>		
<http://www.ebi.ac.uk/efo/EFO_0004120>		
<http://www.ebi.ac.uk/efo/EFO_0004121>	"http://www.orpha.net/ORDO/Orphanet_15"	
