?child	?label	?parents	?parentlabels
<http://purl.obolibrary.org/obo/OBA_2050637>	"level of peptidyl-prolyl cis-trans isomerase FKBP5 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2053750>	"ADGRG2/ITGB1 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2044014>	"level of ubiquilin-4 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2055770>	"ABL1/PDLIM7 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2055071>	"DAPP1/NCK2 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2051100>	"level of CCN family member 4 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050804>	"level of protein-arginine deiminase type-2 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2053872>	"COL6A3/COLEC12 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2041114>	"level of carboxypeptidase A4 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051266>	"level of complement C1q tumor necrosis factor-related protein 6 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042675>	"level of protein numb in blood serum"	"http://purl.obolibrary.org/obo/OBA_2051591"	"level of protein numb in blood"
<http://purl.obolibrary.org/obo/OBA_2055284>	"CD200/CLEC4G protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2051651>	"level of proline-rich protein 4 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2054935>	"LRP11/ROR1 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2041651>	"level of glutamate decarboxylase 1 in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050650"	"level of glutamate decarboxylase 1 in blood"
<http://purl.obolibrary.org/obo/OBA_2054794>	"CASP8/SERPINB1 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2052233>	"amount of lymphocyte antigen 6D (human) in blood"	"http://purl.obolibrary.org/obo/OBA_2051514"	"level of lymphocyte antigen 6D in blood"
<http://purl.obolibrary.org/obo/OBA_2050562>	"level of cyclin-dependent kinase 2-interacting protein in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2055762>	"SERPINE1/USP8 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2050043>	"hippocampal fissure volume"	"http://www.ebi.ac.uk/efo/EFO_0001444"	"measurement"
<http://purl.obolibrary.org/obo/OBA_2055752>	"SEMA7A/TNFRSF13B protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2051532>	"level of proliferation marker protein Ki-67 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050660>	"level of PDZ domain-containing protein GIPC1 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041326>	"level of DnaJ homolog subfamily A member 2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2055137>	"NPDC1/PTGDS protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2052677>	"amount of synaptosomal-associated protein 29 (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051320>	"level of collagen alpha-1(XXIV) chain in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2045048>	"level of 5-hydroperoxy-7-[3,5-epidioxy-2-(2-octenyl)-cyclopentyl]-6-heptenoic acid in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050348>	"level of 12,13-dihydroxyoctadec-9-enoic acid in blood plasma"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052579>	"amount of CD109 antigen (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2053629>	"DLL1/IL18BP protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2051645>	"level of prolactin regulatory element-binding protein in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2053286>	"BIN2/STIP1 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2054507>	"CRTAM/GZMA protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2043311>	"level of nuclear receptor ROR-beta in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2045284>	"microglial activation attribute"	"http://www.ebi.ac.uk/efo/EFO_0001444"	"measurement"
<http://purl.obolibrary.org/obo/OBA_2044607>	"level of sterile alpha motif domain-containing protein 12 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044526>	"level of transforming growth factor beta activator LRRC32 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2045058>	"level of N-gondoylethanolamine in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2055327>	"F2R/GP6 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2051321>	"level of ceramide transfer protein in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052281>	"amount of arylsulfatase B (human) in blood"	"http://purl.obolibrary.org/obo/OBA_2050219"	"arylsulfatase B amount"
<http://purl.obolibrary.org/obo/OBA_2044418>	"level of sushi domain-containing protein 3 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041942>	"level of heat shock factor 2-binding protein in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050696"	"level of heat shock factor 2-binding protein in blood"
<http://purl.obolibrary.org/obo/OBA_2054658>	"NCF2/PSMG3 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2044714>	"level of LIM domain-containing protein 2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052065>	"amount of myeloblastin (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2054969>	"CIAPIN1/VEGFC protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2043096>	"level of inactive tyrosine-protein kinase 7 in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050856"	"level of inactive tyrosine-protein kinase 7 in blood"
<http://purl.obolibrary.org/obo/OBA_2050297>	"tumor necrosis factor receptor superfamily member 12A amount"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041748>	"level of guanine nucleotide-binding protein G(i) subunit alpha-3 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2053042>	"TDRKH/TST protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2050065>	"serum urea amount"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041975>	"level of interferon-induced helicase C domain-containing protein 1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2055057>	"DAG1/PLA2G4A protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2045098>	"level of Phosphatidylcholine (18:1_0:0) in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2053959>	"DCTN1/ERBIN protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2054836>	"CALCOCO1/IRAG2 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2052933>	"amount of kell blood group glycoprotein (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044857>	"level of uncharacterized protein C4orf36 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043175>	"level of Rab GTPase-activating protein 1-like in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050865"	"level of Rab GTPase-activating protein 1-like in blood"
<http://purl.obolibrary.org/obo/OBA_2044728>	"level of protein kish-A in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2054039>	"PCDH1/TNFRSF11A protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2043531>	"level of anion exchange transporter in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043873>	"level of trimeric intracellular cation channel type B in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050683>	"level of heme-binding protein 1 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040351>	"level of neprilysin in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050448"	"level of neprilysin in blood"
<http://purl.obolibrary.org/obo/OBA_2040200>	"level of ribosomal protein S6 kinase beta-1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042157>	"level of laminin subunit alpha-3 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052854>	"amount of vascular endothelial growth factor A (human) in blood"	"http://purl.obolibrary.org/obo/OBA_2050131"	"vascular endothelial growth factor A amount"
<http://purl.obolibrary.org/obo/OBA_2053455>	"GSTA3/KRT18 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2041357>	"level of dihydropyrimidinase-related protein 2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041574>	"level of fibroblast growth factor 3 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043754>	"level of synaptotagmin-4 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041689>	"level of glutamate--cysteine ligase regulatory subunit in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050653"	"level of glutamate--cysteine ligase regulatory subunit in blood"
<http://purl.obolibrary.org/obo/OBA_2042898>	"level of phosphatidylinositol 5-phosphate 4-kinase type-2 beta in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050011>	"frontal pole volume"	"http://www.ebi.ac.uk/efo/EFO_0001444"	"measurement"
<http://purl.obolibrary.org/obo/OBA_2042383>	"level of corrinoid adenosyltransferase MMAB in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051913>	"level of ankyrin repeat domain-containing protein SOWAHA in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044741>	"level of probable inactive serine protease 37 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042760>	"level of pappalysin-2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2055322>	"F11R/SNAP29 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2041041>	"level of calcium-activated chloride channel regulator 2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043093>	"level of prostaglandin reductase 2 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2044547>	"level of ubiquitin thioesterase otulin in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2053671>	"GLRX/THOP1 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2051105>	"level of protein AMBP in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051540>	"level of large ribosomal subunit protein mL46 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042985>	"level of eukaryotic-type peptidyl-prolyl cis-trans isomerase C in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050111>	"retinal nerve fibre layer thickness"	"http://purl.obolibrary.org/obo/OBA_2050110"	"retinal layer thickness"
<http://purl.obolibrary.org/obo/OBA_2052973>	"HYOU1/RARRES2 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2040186>	"level of DNA-binding protein inhibitor ID-1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051360>	"level of DNL-type zinc finger protein in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2041958>	"level of histatin-3 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051835>	"level of pantetheine hydrolase VNN2 in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2042001>	"level of interleukin-15 receptor subunit alpha in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050931>	"level of alpha-N-acetylneuraminide alpha-2,8-sialyltransferase in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2055487>	"ITGB5/S100A4 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2053451>	"GSTA1/KRT18 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2040284>	"level of interleukin-18 receptor 1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050733>	"level of LRP2-binding protein in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2051963>	"trait in response to gabapentin"	"http://purl.obolibrary.org/obo/GO_0036277"	"response to anticonvulsant"
<http://purl.obolibrary.org/obo/OBA_2054074>	"DDX58/SAMD9L protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2054737>	"ERBIN/LAT2 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2054625>	"CTSZ/HSPG2 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2040245>	"level of cell surface glycoprotein MUC18 in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050428"	"level of cell surface glycoprotein MUC18 in blood"
<http://purl.obolibrary.org/obo/OBA_2042726>	"level of succinyl-CoA:3-ketoacid-coenzyme A transferase 1, mitochondrial in blood serum"	"http://purl.obolibrary.org/obo/OBA_2050802"	"level of succinyl-CoA:3-ketoacid-coenzyme A transferase 1, mitochondrial in blood"
<http://purl.obolibrary.org/obo/OBA_2043946>	"level of tRNA-splicing endonuclease subunit Sen34 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2043201>	"level of Ras association domain-containing protein 5 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2050379>	"level of N-stearoylsphingosine-1-phosphocholine in blood"	"http://purl.obolibrary.org/obo/OBA_2040182"	"level of sphingomyelin"
<http://purl.obolibrary.org/obo/OBA_2050504>	"level of amyloid beta A4 precursor protein-binding family B member 1-interacting protein in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2054438>	"METAP1D/VASH1 protein level ratio in blood"	"http://www.ebi.ac.uk/efo/EFO_0004747"	"protein measurement"
<http://purl.obolibrary.org/obo/OBA_2052051>	"amount of RWD domain-containing protein 1 (human) in blood"	"http://purl.obolibrary.org/obo/OBA_2050882"	"level of RWD domain-containing protein 1 in blood"
<http://purl.obolibrary.org/obo/OBA_2052935>	"amount of interleukin-8 (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2040039>	"trait in response to carbamazepine"	"http://purl.obolibrary.org/obo/GO_0036277"	"response to anticonvulsant"
<http://purl.obolibrary.org/obo/OBA_2042968>	"level of DNA-directed RNA polymerases I, II, and III subunit RPABC1 in blood serum"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
<http://purl.obolibrary.org/obo/OBA_2052440>	"amount of ectonucleotide pyrophosphatase/phosphodiesterase family member 7 (human) in blood"	"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
