?child	?label
<http://www.ebi.ac.uk/efo/EFO_0006781>	"coffee consumption measurement"
<http://www.ebi.ac.uk/efo/EFO_0006782>	"cups of coffee per day measurement"
<http://www.ebi.ac.uk/efo/EFO_0004731>	"eye measurement"
<http://www.ebi.ac.uk/efo/EFO_0008385>	"visual acuity measurement"
<http://www.ebi.ac.uk/efo/EFO_0005608>	"cortical opacity measurement"
<http://www.ebi.ac.uk/efo/EFO_0004695>	"intraocular pressure measurement"
<http://www.ebi.ac.uk/efo/EFO_0004345>	"corneal topography"
<http://www.ebi.ac.uk/efo/EFO_0008434>	"initial pursuit acceleration"
<http://www.ebi.ac.uk/efo/EFO_0005318>	"axial length measurement"
<http://www.ebi.ac.uk/efo/EFO_0007700>	"exploratory eye movement measurement"
<http://www.ebi.ac.uk/efo/EFO_0009177>	"myopic maculopathy severity measurement"
<http://www.ebi.ac.uk/efo/EFO_0803370>	"photoreceptor cell layer thickness measurement"
<http://www.ebi.ac.uk/efo/EFO_0803373>	"outer segment thickness measurement"
<http://www.ebi.ac.uk/efo/EFO_0803372>	"inner segment thickness measurement"
<http://www.ebi.ac.uk/efo/EFO_0803371>	"outer nuclear layer thickness measurement"
<http://www.ebi.ac.uk/efo/EFO_0009764>	"eye colour measurement"
<http://www.ebi.ac.uk/efo/EFO_0006938>	"optic rim area measurement"
<http://www.ebi.ac.uk/efo/EFO_0009281>	"choroidal thickness measurement"
<http://www.ebi.ac.uk/efo/EFO_0007814>	"refractive error measurement"
<http://www.ebi.ac.uk/efo/EFO_0005213>	"central corneal thickness"
<http://www.ebi.ac.uk/efo/EFO_0006956>	"intraocular pressure change measurement"
<http://www.ebi.ac.uk/efo/EFO_0006875>	"acoustic startle blink response measurement"
<http://www.ebi.ac.uk/efo/EFO_0010067>	"corneal resistance factor"
<http://www.ebi.ac.uk/efo/EFO_0005419>	"contrast sensitivity measurement"
<http://www.ebi.ac.uk/efo/EFO_0006939>	"cup-to-disc ratio measurement"
<http://www.ebi.ac.uk/efo/EFO_0010554>	"retinal vasculature measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0010080>	"geographic atrophy lesion growth"
<http://www.ebi.ac.uk/efo/EFO_0008433>	"pursuit maintenance gain measurement"
<http://www.ebi.ac.uk/efo/EFO_0010066>	"corneal hysteresis"
<http://www.ebi.ac.uk/efo/EFO_0006312>	"mitochondrial DNA measurement"
<http://www.ebi.ac.uk/efo/EFO_0600008>	"mitochondrial heteroplasmy measurement"
<http://www.ebi.ac.uk/efo/EFO_0803378>	"visual masking measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0007905>	"joint hypermobility measurement"
<http://www.ebi.ac.uk/efo/EFO_0003960>	"computed tomography"
<http://www.ebi.ac.uk/efo/EFO_0021503>	"cortical surface area change measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0004800>	"frontal theta oscillation measurement"
<http://www.ebi.ac.uk/efo/EFO_0005021>	"collection longitude"
<http://www.ebi.ac.uk/efo/EFO_0000480>	"event death"
<http://www.ebi.ac.uk/efo/EFO_0008449>	"magnesium:creatinine ratio measurement"
<http://www.ebi.ac.uk/efo/EFO_0803354>	"tissue transglutaminase IgA antibody measurement"
<http://www.ebi.ac.uk/efo/EFO_0010154>	"platinum measurement"
<http://www.ebi.ac.uk/efo/EFO_0009303>	"fructosamine measurement"
<http://www.ebi.ac.uk/efo/EFO_0009180>	"rosacea severity measurement"
<http://www.ebi.ac.uk/efo/EFO_0007946>	"tiredness measurement"
<http://www.ebi.ac.uk/efo/EFO_0007771>	"pathologic complete response measurement"
<http://www.ebi.ac.uk/efo/EFO_0000428>	"dose"
<http://www.ebi.ac.uk/efo/EFO_0008009>	"1,5 anhydroglucitol measurement"
<http://www.ebi.ac.uk/efo/EFO_0004725>	"metabolite measurement"
<http://www.ebi.ac.uk/efo/EFO_0021411>	"DHEA-S-to-4-androsten-3beta,17beta-diol disulfate 2 ratio"
<http://www.ebi.ac.uk/efo/EFO_0021664>	"Pipecolinic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0800135>	"guanidinoacetate measurement"
<http://www.ebi.ac.uk/efo/EFO_0022078>	"17-methylstearate measurement"
<http://www.ebi.ac.uk/efo/EFO_0801069>	"ribulonate measurement"
<http://www.ebi.ac.uk/efo/EFO_0021834>	"L-arabitol measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0800090>	"N,N,N-trimethyl-5-aminovalerate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800142>	"maltotriose measurement"
<http://www.ebi.ac.uk/efo/EFO_0800749>	"X-15461 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021247>	"X-11521 measurement"
<http://www.ebi.ac.uk/efo/EFO_0022070>	"parathion measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0021168>	"saccharin measurement"
<http://www.ebi.ac.uk/efo/EFO_0803509>	"potassium bicarbonate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800678>	"leucylglycine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800642>	"orotate measurement"
<http://www.ebi.ac.uk/efo/EFO_0803506>	"perphenazine maleate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800197>	"2-linoleoylglycerol (18:2) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021741>	"3-Indolepropionic acid to L-Pipecolic acid ratio"
<http://www.ebi.ac.uk/efo/EFO_0803439>	"NaNa-dimethylhistamine measurement"
<http://www.ebi.ac.uk/efo/EFO_0801093>	"1-methylguanine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800675>	"gamma-glutamylalanine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800179>	"homocitrate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800831>	"X-21830 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800213>	"tauro-beta-muricholate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800194>	"1-palmitoylglycerol (16:0) measurement"
<http://www.ebi.ac.uk/efo/EFO_0803436>	"N-acetyldehydroanonaine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800670>	"gamma-glutamylglycine measurement"
<http://www.ebi.ac.uk/efo/EFO_0021087>	"1-oleoylglycerophosphoethanolamine measurement"
<http://www.ebi.ac.uk/efo/EFO_0021339>	"X-12844 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800816>	"X-21448 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021723>	"3-Indolepropionic acid to 2-Methylsuccinic acid ratio"
<http://www.ebi.ac.uk/efo/EFO_0803443>	"oxoadipic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0800813>	"X-21410 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800448>	"1-margaroyl-2-docosahexaenoyl-GPC (17:0/22:6) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800046>	"alpha-ketoglutaramate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800308>	"13-HODE + 9-HODE measurement"
<http://www.ebi.ac.uk/efo/EFO_0800028>	"N-acetylcitrulline measurement"
<http://www.ebi.ac.uk/efo/EFO_0021258>	"X-11787 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800023>	"alpha-hydroxyisovalerate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800440>	"1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800410>	"1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800735>	"X-13431 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800988>	"N-methylpipecolate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800656>	"glutamine conjugate of C7H12O2 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021154>	"2-methoxyacetaminophen sulfate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800732>	"X-12849 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800985>	"S-allylcysteine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800367>	"1-palmitoyl-GPG (16:0) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021151>	"catechol sulfate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800992>	"4-hydroxychlorothalonil measurement"
<http://www.ebi.ac.uk/efo/EFO_0800717>	"X-12462 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800362>	"etiocholanolone glucuronide measurement"
<http://www.ebi.ac.uk/efo/EFO_0800508>	"oleoyl-arachidonoyl-glycerol (18:1/20:4) [2] measurement"
<http://www.ebi.ac.uk/efo/EFO_0800477>	"oleoylcholine measurement"
<http://www.ebi.ac.uk/efo/EFO_0021282>	"X-12056 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800180>	"isocitric lactone measurement"
<http://www.ebi.ac.uk/efo/EFO_0800505>	"diacylglycerol (14:0/18:1, 16:0/16:1) [1] measurement"
<http://www.ebi.ac.uk/efo/EFO_0800472>	"1-linoleoyl-GPG (18:2) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021073>	"pentadecanoate 15:0 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801133>	"C34:2 phosphatidylethanolamine plasmalogen measurement"
<http://www.ebi.ac.uk/efo/EFO_0800281>	"21-hydroxypregnenolone disulfate measurement"
<http://www.ebi.ac.uk/efo/EFO_0801103>	"4-hydroxy-3-methylacetophenone measurement"
<http://www.ebi.ac.uk/efo/EFO_0800886>	"X-24462 measurement"
<http://www.ebi.ac.uk/efo/EFO_0803551>	"2-palmitoylglycerophosphoethanolamine measurement"
<http://www.ebi.ac.uk/efo/EFO_0801110>	"alpha-glycerophosphocholine measurement"
<http://www.ebi.ac.uk/efo/EFO_0801048>	"3-ethylcatechol sulfate (2) measurement"
<http://www.ebi.ac.uk/efo/EFO_0803529>	"phenylmercuric borate measurement"
<http://www.ebi.ac.uk/efo/EFO_0021052>	"15-methylpalmitate isobar with 2-methylpalmitate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800999>	"eugenol sulfate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800303>	"pregnenolone sulfate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800881>	"X-24425 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800556>	"2-butenoylglycine measurement"
<http://www.ebi.ac.uk/efo/EFO_0021542>	"(S)-(-)-2-Hydroxyisocaproic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0803526>	"fenasulam measurement"
<http://www.ebi.ac.uk/efo/EFO_0021165>	"N-2-furoylglycine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800551>	"glycosyl ceramide (d18:1/20:0, d16:1/22:0) measurement"
<http://www.ebi.ac.uk/efo/EFO_0801040>	"4-ethylcatechol sulfate measurement"
<http://www.ebi.ac.uk/efo/EFO_0022069>	"methoxychlor measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0803521>	"tromethamine measurement"
<http://www.ebi.ac.uk/efo/EFO_0803503>	"mercaptoacetyl-phe-leu measurement"
<http://www.ebi.ac.uk/efo/EFO_0800519>	"N-behenoyl-sphingadienine (d18:2/22:0) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021649>	"Maltose measurement"
<http://www.ebi.ac.uk/efo/EFO_0021084>	"1-linoleoylglycerophosphoethanolamine measurement"
<http://www.ebi.ac.uk/efo/EFO_0021340>	"X-12847 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800530>	"glycosyl ceramide (d16:1/24:1, d18:1/22:1) measurement"
<http://www.ebi.ac.uk/efo/EFO_0803440>	"NeNe dimethyllysine measurement"
<http://www.ebi.ac.uk/efo/EFO_0801014>	"4-acetamidobenzoate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800445>	"1-linoleoyl-GPA (18:2) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021322>	"X-12704 measurement"
<http://www.ebi.ac.uk/efo/EFO_0803397>	"5(6)-pentyl-14-dioxan-2-one measurement"
<http://www.ebi.ac.uk/efo/EFO_0021303>	"X-12405 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021556>	"3-(3-hydroxyphenyl) propionate acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0800567>	"N-acetyl-2-aminooctanoate measurement"
<http://www.ebi.ac.uk/efo/EFO_0020014>	"1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)* measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0800397>	"vaccenate (18:1) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800562>	"hexadecenedioate (C16:1-DC) measurement"
<http://www.ebi.ac.uk/efo/EFO_0020011>	"X-16964 measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0800124>	"4-hydroxyphenylacetate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800371>	"octadecanedioylcarnitine (C18-DC) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021773>	"D-Malic acid to 3-Indolepropionic acid ratio"
<http://www.ebi.ac.uk/efo/EFO_0021354>	"X-13549 measurement"
<http://www.ebi.ac.uk/efo/EFO_0022104>	"Pregn steroid monosulfate measurement"
<http://www.ebi.ac.uk/efo/EFO_0801168>	"hydroxyectoine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800481>	"dihomo-linolenoyl-choline measurement"
<http://www.ebi.ac.uk/efo/EFO_0021017>	"tryptophan betaine measurement"
<http://www.ebi.ac.uk/efo/EFO_0021351>	"X-13477 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021635>	"L-Valine measurement"
<http://www.ebi.ac.uk/efo/EFO_0021758>	"3-Indolepropionic acid to alpha-Linolenic acid (C18:3n3) ratio"
<http://www.ebi.ac.uk/efo/EFO_0800106>	"indoleacetoylcarnitine measurement"
<http://www.ebi.ac.uk/efo/EFO_0022101>	"N-acetylcarnosine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800848>	"X-23583 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800708>	"X-12126 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021632>	"L-Thyroxine measurement"
<http://www.ebi.ac.uk/efo/EFO_0021755>	"L-Proline to 3-Indolepropionic acid ratio"
<http://www.ebi.ac.uk/efo/EFO_0800103>	"1-carboxyethylvaline measurement"
<http://www.ebi.ac.uk/efo/EFO_0021014>	"C-glycosyltryptophan measurement"
<http://www.ebi.ac.uk/efo/EFO_0021589>	"D-Mannose measurement"
<http://www.ebi.ac.uk/efo/EFO_0021127>	"aspartylphenylalanine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800705>	"X-12112 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800958>	"4-allylphenol sulfate measurement"
<http://www.ebi.ac.uk/efo/EFO_0021203>	"X-06351 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021124>	"guanosine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800601>	"erucate (22:1n9) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800755>	"X-15674 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021551>	"2-Hydroxyisocaproic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0021717>	"3-Indolepropionic acid to 5-oxoproline ratio"
<http://www.ebi.ac.uk/efo/EFO_0801197>	"NH4_C34:3 DAG_or_TAG_fragment measurement"
<http://www.ebi.ac.uk/efo/EFO_0803407>	"cinnamic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0021046>	"dihomo-linolenate 20:3n3 or n6 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800877>	"X-24352 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800982>	"2-aminophenol sulfate measurement"
<http://www.ebi.ac.uk/efo/EFO_0021043>	"oleoylcarnitine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800520>	"glycosyl-N-behenoyl-sphingadienine (d18:2/22:0) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800407>	"1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021646>	"LysoPE 14:0 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021028>	"1,6-anhydroglucose measurement"
<http://www.ebi.ac.uk/efo/EFO_0800072>	"methionine sulfone measurement"
<http://www.ebi.ac.uk/efo/EFO_0800404>	"1-stearoyl-2-linoleoyl-GPC (18:0/18:2) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021590>	"D-Sorbitol measurement"
<http://www.ebi.ac.uk/efo/EFO_0801217>	"pyruvic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0021217>	"X-10510 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801214>	"phenylalanine-d8 measurement"
<http://www.ebi.ac.uk/efo/EFO_0803571>	"asparagylleucine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800944>	"tartronate (hydroxymalonate) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800612>	"1-palmitoyl-2-oleoyl-GPC (16:0/18:1) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800326>	"glycoursodeoxycholate measurement"
<http://www.ebi.ac.uk/efo/EFO_0021279>	"X-12038 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021565>	"4-Acetamidobutyric acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0021110>	"1-palmitoylglycerol 1-monopalmitin measurement"
<http://www.ebi.ac.uk/efo/EFO_0800941>	"tartarate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800323>	"1-(1-enyl-palmitoyl)-GPC (P-16:0) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800576>	"4-methylhexanoylglutamine measurement"
<http://www.ebi.ac.uk/efo/EFO_0021276>	"X-12007 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021197>	"X-06126 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021389>	"docosapentaenoate n3 DPA; 22:5n3-to-X-12627 ratio"
<http://www.ebi.ac.uk/efo/EFO_0800571>	"2-hydroxysebacate measurement"
<http://www.ebi.ac.uk/efo/EFO_0803418>	"glucosamine measurement"
<http://www.ebi.ac.uk/efo/EFO_0021386>	"octanoylcarnitine-to-X-13435 ratio"
<http://www.ebi.ac.uk/efo/EFO_0800163>	"alpha-CEHC glucuronide measurement"
<http://www.ebi.ac.uk/efo/EFO_0800863>	"X-23739 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800245>	"1-palmitoyl-GPE (16:0) measurement"
<http://www.ebi.ac.uk/efo/EFO_0803490>	"correolide measurement"
<http://www.ebi.ac.uk/efo/EFO_0800418>	"1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPE (P-18:0/22:6) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800138>	"trans-urocanate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800870>	"X-24306 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800133>	"cysteinylglycine measurement"
<http://www.ebi.ac.uk/efo/EFO_0803475>	"3-(phosphoacetylamido)-L-alanine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800845>	"X-22776 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800227>	"1-stearoyl-GPE (18:0) measurement"
<http://www.ebi.ac.uk/efo/EFO_0803472>	"2-anthramine measurement"
<http://www.ebi.ac.uk/efo/EFO_0021011>	"phenol sulfate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800842>	"X-22519 measurement"
<http://www.ebi.ac.uk/efo/EFO_0803585>	"C18:3 cholesterol ester measurement"
<http://www.ebi.ac.uk/efo/EFO_0800224>	"1-arachidonylglycerol (20:4) measurement"
<http://www.ebi.ac.uk/efo/EFO_0801004>	"6-hydroxyindole sulfate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800955>	"O-cresol sulfate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800669>	"HWESASLLR measurement"
<http://www.ebi.ac.uk/efo/EFO_0800633>	"3-methylcytidine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800337>	"N-oleoyltaurine measurement"
<http://www.ebi.ac.uk/efo/EFO_0803582>	"trans-2-hexenoylglycine measurement"
<http://www.ebi.ac.uk/efo/EFO_0021121>	"lathosterol measurement"
<http://www.ebi.ac.uk/efo/EFO_0801011>	"3,4-methyleneheptanoate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800640>	"beta-alanine measurement"
<http://www.ebi.ac.uk/efo/EFO_0800587>	"pregnenetriol disulfate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800764>	"X-16938 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800673>	"fibrinopeptide A, des-ala(1) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800177>	"flavin adenine dinucleotide (FAD) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021078>	"1-arachidonoylglycerophosphoinositol measurement"
<http://www.ebi.ac.uk/efo/EFO_0800582>	"tetrahydrocortisol sulfate (1) measurement"
<http://www.ebi.ac.uk/efo/EFO_0803391>	"4-hydroxybenzyl isothiocyanate 4-acetylrhamnoside measurement"
<http://www.ebi.ac.uk/efo/EFO_0022142>	"X-24831 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021183>	"X-02269 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800174>	"delta-CEHC measurement"
<http://www.ebi.ac.uk/efo/EFO_0803434>	"myristoylglycine measurement"
<http://www.ebi.ac.uk/efo/EFO_0803404>	"bakers yeast extract measurement"
<http://www.ebi.ac.uk/efo/EFO_0021605>	"Indole-5-carboxylic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0800256>	"1-arachidonoyl-GPI (20:4) measurement"
<http://www.ebi.ac.uk/efo/EFO_0007966>	"clopidogrel metabolite measurement"
<http://www.ebi.ac.uk/efo/EFO_0022124>	"X-23652 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800263>	"3-methyladipate measurement"
<http://www.ebi.ac.uk/efo/EFO_0021402>	"10-undecenoate 11:1n1-to-X-11438 ratio"
<http://www.ebi.ac.uk/efo/EFO_0022121>	"X-21658 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800413>	"1-stearoyl-2-linoleoyl-GPI (18:0/18:2) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800647>	"dihydroorotate measurement"
<http://www.ebi.ac.uk/efo/EFO_0021509>	"cholate measurement"@en
<http://www.ebi.ac.uk/efo/EFO_0800651>	"glucuronide of C10H18O2 (4) measurement"
<http://www.ebi.ac.uk/efo/EFO_0800365>	"1-linolenoyl-GPE (18:3) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021348>	"X-13429 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021200>	"X-06267 measurement"
<http://www.ebi.ac.uk/efo/EFO_0021732>	"3-Indolepropionic acid to L-Carnitine ratio"
<http://www.ebi.ac.uk/efo/EFO_0800475>	"(S)-3-hydroxybutyrylcarnitine measurement"
<http://www.ebi.ac.uk/efo/EFO_0021696>	"D-Arabinose to 3-Indolepropionic acid ratio"
<http://www.ebi.ac.uk/efo/EFO_0022098>	"Glycodeoxycholate sulfate measurement"
<http://www.ebi.ac.uk/efo/EFO_0801109>	"aconitic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0021714>	"3-Indolepropionic acid to Pipecolinic acid ratio"
<http://www.ebi.ac.uk/efo/EFO_0005275>	"dihydroxy docosatrienoic acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0022095>	"Eicosanodioate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800284>	"5alpha-pregnan-3beta,20beta-diol monosulfate (1) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021267>	"X-11845 measurement"
<http://www.ebi.ac.uk/efo/EFO_0800804>	"X-21286 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801106>	"5-oxo-ETE measurement"
<http://www.ebi.ac.uk/efo/EFO_0021711>	"3-Indolepropionic acid to D-2-Aminobutyric acid ratio"
<http://www.ebi.ac.uk/efo/EFO_0022090>	"4-androsten-3alpha,17alpha-diol monosulfate (3) measurement"
<http://www.ebi.ac.uk/efo/EFO_0021666>	"S-(5-Adenosy)-L-homocysteine measurement"
<http://www.ebi.ac.uk/efo/EFO_0801101>	"2-ketoisovaleric acid measurement"
<http://www.ebi.ac.uk/efo/EFO_0800917>	"X-25265 measurement"
<http://www.ebi.ac.uk/efo/EFO_0801039>	"(2,4 or 2,5)-dimethylphenol sulfate measurement"
<http://www.ebi.ac.uk/efo/EFO_0800019>	"N-acetylphenylalanine measurement"
