?child	?label
<http://www.orpha.net/ORDO/Orphanet_307058>	"Miscellaneous movement disorder due to genetic neurodegenerative disease"
<http://www.orpha.net/ORDO/Orphanet_306708>	"Frontotemporal neurodegeneration with movement disorder"
<http://www.orpha.net/ORDO/Orphanet_307052>	"Rare genetic parkinsonian disorder"
<http://www.orpha.net/ORDO/Orphanet_307055>	"Rare parkinsonian syndrome due to genetic neurodegenerative disease"
<http://www.orpha.net/ORDO/Orphanet_228169>	"Autosomal dominant striatal neurodegeneration"
<http://www.orpha.net/ORDO/Orphanet_306768>	"Rare paroxysmal movement disorder"
<http://www.orpha.net/ORDO/Orphanet_324588>	"Familial dyskinesia and facial myokymia"
<http://www.orpha.net/ORDO/Orphanet_306719>	"Neurodegenerative disease with chorea"
<http://www.orpha.net/ORDO/Orphanet_313808>	"Hereditary diffuse leukoencephalopathy with axonal spheroids and pigmented glia"
<http://www.orpha.net/ORDO/Orphanet_183512>	"Rare genetic epilepsy"
<http://www.orpha.net/ORDO/Orphanet_1951>	"Epilepsy telangiectasia"
<http://www.orpha.net/ORDO/Orphanet_166472>	"Monogenic disease with epilepsy"
<http://www.orpha.net/ORDO/Orphanet_352587>	"Focal epilepsy - intellectual disability - cerebro-cerebellar malformation"
<http://www.ebi.ac.uk/efo/EFO_0009144>	"Lethal neonatal spasticity-epileptic encephalopathy syndrome"
<http://www.orpha.net/ORDO/Orphanet_182083>	"Channelopathy with epilepsy"
<http://www.orpha.net/ORDO/Orphanet_79137>	"Generalized epilepsy - paroxysmal dyskinesia"
<http://www.orpha.net/ORDO/Orphanet_36387>	"Generalized epilepsy with febrile seizures-plus"
<http://www.orpha.net/ORDO/Orphanet_1949>	"Benign familial neonatal seizures"
<http://www.orpha.net/ORDO/Orphanet_1945>	"Rolandic epilepsy"
<http://www.orpha.net/ORDO/Orphanet_228418>	"Microcephaly - seizures - developmental delay"
<http://www.orpha.net/ORDO/Orphanet_369894>	"Early infantile epileptic encephalopathy without suppression burst"
<http://www.orpha.net/ORDO/Orphanet_166305>	"Benign infantile seizures associated to mild gastroenteritis"
<http://www.orpha.net/ORDO/Orphanet_166487>	"Cerebral diseases of vascular origin with epilepsy"
<http://www.orpha.net/ORDO/Orphanet_98261>	"Progressive myoclonic epilepsy"
<http://www.orpha.net/ORDO/Orphanet_166475>	"Idiopathic or cryptogenic familial epilepsy syndrome with identified loci/genes"
<http://www.orpha.net/ORDO/Orphanet_140927>	"Benign familial neonatal-infantile seizures"
<http://www.orpha.net/ORDO/Orphanet_163727>	"Rolandic epilepsy - paroxysmal exercise-induced dystonia - writer's cramp"
<http://www.orpha.net/ORDO/Orphanet_3173>	"Infantile spasms - broad thumbs"
<http://www.orpha.net/ORDO/Orphanet_353217>	"Epileptic encephalopathy with global cerebral demyelination"
<http://www.orpha.net/ORDO/Orphanet_163681>	"Cortical dysplasia - focal epilepsy syndrome"
<http://www.orpha.net/ORDO/Orphanet_166478>	"Cerebral malformation with epilepsy"
<http://www.orpha.net/ORDO/Orphanet_2798>	"Pachygyria - intellectual disability - epilepsy"
<http://www.orpha.net/ORDO/Orphanet_86821>	"Lissencephaly type 3 - familial fetal akinesia sequence"
<http://www.orpha.net/ORDO/Orphanet_163209>	"Non-syndromic cerebral malformation due to abnormal neuronal migration"
<http://www.orpha.net/ORDO/Orphanet_300573>	"Polymicrogyria due to TUBB2B mutation"
<http://www.orpha.net/ORDO/Orphanet_300570>	"Cortical dysgenesis with pontocerebellar hypoplasia due to TUBB3 mutation"
<http://www.orpha.net/ORDO/Orphanet_86822>	"Lissencephaly type 3 - metacarpal bone dysplasia"
<http://www.orpha.net/ORDO/Orphanet_102010>	"Other syndrome with lissencephaly as a major feature"
<http://www.orpha.net/ORDO/Orphanet_352687>	"Congenital muscular alpha-dystroglycanopathy with brain and eye anomalies"
<http://www.orpha.net/ORDO/Orphanet_101052>	"Microlissencephaly type B"
<http://www.orpha.net/ORDO/Orphanet_50810>	"Microlissencephaly - micromelia"
<http://www.orpha.net/ORDO/Orphanet_404437>	"Diffuse cerebral and cerebellar atrophy-intractable seizures-progressive microcephaly syndrome"
<http://www.ebi.ac.uk/efo/EFO_0011063>	"recessive lissencephaly"@en
<http://www.orpha.net/ORDO/Orphanet_166466>	"Neurocutaneous syndrome with epilepsy"
<http://www.orpha.net/ORDO/Orphanet_207015>	"Rare hereditary disease with peripheral neuropathy"
<http://www.orpha.net/ORDO/Orphanet_207025>	"Rare hereditary neurologic disease with peripheral neuropathy"
<http://www.orpha.net/ORDO/Orphanet_207031>	"Rare disease with corpus callosum agenesis associated with peripheral neuropathy"
<http://www.orpha.net/ORDO/Orphanet_207028>	"Cerebellar ataxia with peripheral neuropathy"
<http://www.orpha.net/ORDO/Orphanet_207021>	"Rare hereditary systemic disease with peripheral neuropathy"
<http://www.orpha.net/ORDO/Orphanet_207018>	"Rare hereditary metabolic disease with peripheral neuropathy"
<http://www.orpha.net/ORDO/Orphanet_225703>	"Mitochondrial disease with peripheral neuropathy"
<http://www.orpha.net/ORDO/Orphanet_70595>	"Sensory ataxic neuropathy - dysarthria - ophthalmoparesis"
<http://www.orpha.net/ORDO/Orphanet_254898>	"Deafness - encephaloneuropathy - obesity - valvulopathy"
<http://www.orpha.net/ORDO/Orphanet_199354>	"CARASIL"
<http://www.orpha.net/ORDO/Orphanet_183515>	"Rare genetic medullar disease"
<http://www.orpha.net/ORDO/Orphanet_2585>	"Ataxia - pancytopenia"
<http://www.orpha.net/ORDO/Orphanet_2285>	"Primary basilar impression"
<http://www.orpha.net/ORDO/Orphanet_164736>	"Familial advanced sleep-phase syndrome"
<http://www.orpha.net/ORDO/Orphanet_139518>	"Distal hereditary motor neuropathy type 1"
<http://www.orpha.net/ORDO/Orphanet_352333>	"Congenital ichthyosis - intellectual disability - spastic quadriplegia"
<http://www.orpha.net/ORDO/Orphanet_397606>	"Chronic diarrhea with hereditary sensory and autonomic neuropathy"
<http://www.orpha.net/ORDO/Orphanet_371436>	"Genetic neurovascular malformation"
<http://www.orpha.net/ORDO/Orphanet_46724>	"Cerebral arteriovenous malformation"
<http://www.orpha.net/ORDO/Orphanet_371439>	"Genetic cerebrovascular dementia"
<http://www.orpha.net/ORDO/Orphanet_85458>	"Hereditary cerebral hemorrhage with amyloidosis"
<http://www.orpha.net/ORDO/Orphanet_324723>	"Hereditary cerebral hemorrhage with amyloidosis, Arctic type"
<http://www.orpha.net/ORDO/Orphanet_324718>	"Hereditary cerebral hemorrhage with amyloidosis, Flemish type"
<http://www.orpha.net/ORDO/Orphanet_324713>	"Hereditary cerebral hemorrhage with amyloidosis, Italian type"
<http://www.orpha.net/ORDO/Orphanet_324708>	"Hereditary cerebral hemorrhage with amyloidosis, Iowa type"
<http://www.orpha.net/ORDO/Orphanet_324703>	"Hereditary cerebral hemorrhage with amyloidosis, Piedmont type"
<http://www.orpha.net/ORDO/Orphanet_100008>	"Hereditary cerebral hemorrhage with amyloidosis, Icelandic type"
<http://www.orpha.net/ORDO/Orphanet_100006>	"Hereditary cerebral hemorrhage with amyloidosis, Dutch type"
<http://www.orpha.net/ORDO/Orphanet_183757>	"Rare genetic intellectual disability"
<http://www.orpha.net/ORDO/Orphanet_183763>	"Rare genetic intellectual disability with developmental anomaly"
<http://www.orpha.net/ORDO/Orphanet_51>	"Aicardi-Goutières syndrome"
<http://www.orpha.net/ORDO/Orphanet_2463>	"Marfanoid habitus - intellectual disability, autosomal recessive"
<http://www.orpha.net/ORDO/Orphanet_1514>	"Craniodigital syndrome - intellectual disability"
<http://www.orpha.net/ORDO/Orphanet_1825>	"Epiphyseal dysplasia - hearing loss - dysmorphism"
<http://www.orpha.net/ORDO/Orphanet_171703>	"Microcephaly - polymicrogyria - corpus callosum agenesis"
<http://www.orpha.net/ORDO/Orphanet_7>	"3C syndrome"
<http://www.orpha.net/ORDO/Orphanet_3042>	"Intellectual disability - cataracts - calcified pinnae - myopathy"
<http://www.orpha.net/ORDO/Orphanet_1129>	"Arachnodactyly - abnormal ossification - intellectual disability"
<http://www.orpha.net/ORDO/Orphanet_2213>	"Hypertelorism-microtia-facial clefting syndrome"
<http://www.orpha.net/ORDO/Orphanet_1484>	"Contractures - ectodermal dysplasia - cleft lip/palate"
<http://www.orpha.net/ORDO/Orphanet_66625>	"Cerebro-oculo-nasal syndrome"
<http://www.orpha.net/ORDO/Orphanet_2166>	"Holoprosencephaly - postaxial polydactyly"
<http://www.orpha.net/ORDO/Orphanet_3051>	"intellectual disability - sparse hair - brachydactyly"
<http://www.orpha.net/ORDO/Orphanet_1277>	"Brachydactyly - mesomelia - intellectual disability - heart defects"
<http://www.orpha.net/ORDO/Orphanet_182073>	"Syndromic neurometabolic disease with non-X-linked intellectual disability"
<http://www.orpha.net/ORDO/Orphanet_371064>	"Non-X-linked congenital disorder of glycosylation with intellectual disability as a major feature"
<http://www.orpha.net/ORDO/Orphanet_352479>	"Autosomal recessive limb-girdle muscular dystrophy due to ISPD deficiency"
<http://www.ebi.ac.uk/efo/EFO_0009149>	"muscular dystrophy, congenital, with cataracts and intellectual disability"
<http://www.orpha.net/ORDO/Orphanet_137898>	"Leukoencephalopathy with brain stem and spinal cord involvement - high lactate"
<http://www.orpha.net/ORDO/Orphanet_2261>	"Hypospadias - intellectual disability, Goldblatt type"
<http://www.orpha.net/ORDO/Orphanet_2928>	"Polyneuropathy - intellectual disability - acromicria - premature menopause"
<http://www.orpha.net/ORDO/Orphanet_1495>	"Intellectual disability - hypoplastic corpus callosum - preauricular tag"
<http://www.orpha.net/ORDO/Orphanet_1473>	"Uveal coloboma - cleft lip and palate - intellectual disability"
<http://www.orpha.net/ORDO/Orphanet_404448>	"ADNP-related multiple congenital anomalies-intellectual disability-autism spectrum disorder"
<http://www.orpha.net/ORDO/Orphanet_357175>	"Short ulna - dysmorphism - hypotonia - intellectual disability"
<http://www.orpha.net/ORDO/Orphanet_2580>	"Shoulder and girdle defects - familial intellectual disability"
<http://www.orpha.net/ORDO/Orphanet_397709>	"Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome"
<http://www.orpha.net/ORDO/Orphanet_324540>	"Aphonia - deafness - retinal dystrophy - bifid halluces - intellectual disability"
<http://www.orpha.net/ORDO/Orphanet_2921>	"Preaxial polydactyly - colobomata - intellectual disability"
<http://www.orpha.net/ORDO/Orphanet_3067>	"Intellectual disability - microcephaly - phalangeal - facial abnormalities"
<http://www.orpha.net/ORDO/Orphanet_1548>	"Cryptorchidism - arachnodactyly - intellectual disability"
<http://www.orpha.net/ORDO/Orphanet_2511>	"Microbrachycephaly - ptosis - cleft lip"
<http://www.orpha.net/ORDO/Orphanet_94066>	"Severe intellectual disability - epilepsy - anal anomalies - distal phalangeal hypoplasia"
<http://www.orpha.net/ORDO/Orphanet_356996>	"Intellectual disability - hypotonia - spasticity - sleep disorder"
<http://www.orpha.net/ORDO/Orphanet_3082>	"Intellectual disability - polydactyly - uncombable hair"
<http://www.orpha.net/ORDO/Orphanet_1299>	"Branchio-skeleto-genital syndrome"
<http://www.orpha.net/ORDO/Orphanet_3010>	"Qazi-Markouizos syndrome"
<http://www.orpha.net/ORDO/Orphanet_2601>	"Myopathy - growth delay - intellectual disability - hypospadias"
<http://www.orpha.net/ORDO/Orphanet_1970>	"Facial dysmorphism - macrocephaly - myopia - Dandy-Walker malformation"
<http://www.orpha.net/ORDO/Orphanet_293642>	"Blepharophimosis-intellectual disability syndrome"
<http://www.orpha.net/ORDO/Orphanet_329255>	"Blepharophimosis-intellectual disability syndrome due to UBE3B deficiency"
<http://www.orpha.net/ORDO/Orphanet_293725>	"Blepharophimosis-intellectual disability syndrome, Verloes type"
<http://www.orpha.net/ORDO/Orphanet_293707>	"Blepharophimosis-intellectual disability syndrome, MKB type"
<http://www.orpha.net/ORDO/Orphanet_2728>	"Blepharophimosis-intellectual disability syndrome, Ohdo type"
<http://www.orpha.net/ORDO/Orphanet_2522>	"Microcephaly - cervical spine fusion anomalies"
<http://www.orpha.net/ORDO/Orphanet_2269>	"Ichthyosis - alopecia - eclabion - ectropion - intellectual disability"
<http://www.orpha.net/ORDO/Orphanet_1005>	"Alopecia-contractures-dwarfism-intellectual disability syndrome"
<http://www.orpha.net/ORDO/Orphanet_2083>	"Prominent glabella - microcephaly - hypogenitalism"
<http://www.orpha.net/ORDO/Orphanet_3207>	"White matter hypoplasia - corpus callosum agenesis - intellectual disability"
<http://www.orpha.net/ORDO/Orphanet_91133>	"Osteopenia - myopia - hearing loss - intellectual disability - facial dysmorphism"
<http://www.orpha.net/ORDO/Orphanet_2008>	"Acro-cardio-facial syndrome"
<http://www.orpha.net/ORDO/Orphanet_1532>	"Gómez-López-Hernández syndrome"
<http://www.orpha.net/ORDO/Orphanet_2519>	"Microcephaly - seizures - intellectual disability - heart disease"
<http://www.orpha.net/ORDO/Orphanet_73223>	"Global developmental delay - osteopenia - ectodermal defect"
<http://www.orpha.net/ORDO/Orphanet_2743>	"Ophthalmoplegia - intellectual disability - lingua scrotalis"
<http://www.orpha.net/ORDO/Orphanet_280384>	"Recessive intellectual disability - motor dysfunction - multiple joint contractures"
<http://www.orpha.net/ORDO/Orphanet_2865>	"Short stature - webbed neck - heart disease"
<http://www.orpha.net/ORDO/Orphanet_1048>	"Isolated anencephaly/exencephaly"
<http://www.orpha.net/ORDO/Orphanet_990>	"Agnathia - holoprosencephaly - situs inversus"
<http://www.orpha.net/ORDO/Orphanet_238766>	"Ptosis - syndactyly - learning difficulties"
<http://www.orpha.net/ORDO/Orphanet_3068>	"Intellectual disability - myopathy - short stature - endocrine defect"
<http://www.orpha.net/ORDO/Orphanet_3074>	"Intellectual disability - short stature - hypertelorism"
<http://www.orpha.net/ORDO/Orphanet_391307>	"Severe intellectual disability-short stature-behavioral troubles-facial dysmorphism syndrome"
<http://www.orpha.net/ORDO/Orphanet_3050>	"Intellectual disability - hypotonia - skin hyperpigmentation"
<http://www.orpha.net/ORDO/Orphanet_2650>	"Dwarfism - intellectual disability - eye abnormality"
<http://www.orpha.net/ORDO/Orphanet_73246>	"Visceral neuropathy - brain anomalies - facial dysmorphism - developmental delay"
<http://www.orpha.net/ORDO/Orphanet_2925>	"Polymicrogyria - turricephaly - hypogenitalism"
<http://www.orpha.net/ORDO/Orphanet_1948>	"Epilepsy - microcephaly - skeletal dysplasia"
<http://www.orpha.net/ORDO/Orphanet_3038>	"Delayed speech - facial asymmetry - strabismus - ear lobe creases"
<http://www.orpha.net/ORDO/Orphanet_2521>	"Microcephaly - cleft palate"
<http://www.orpha.net/ORDO/Orphanet_1110>	"Aortic arch anomaly - peculiar facies - intellectual disability"
<http://www.orpha.net/ORDO/Orphanet_2437>	"Split hand - urinary anomalies - spina bifida"
<http://www.orpha.net/ORDO/Orphanet_1408>	"Hair defect - photosensitivity - intellectual disability"
<http://www.orpha.net/ORDO/Orphanet_1778>	"Facial dysmorphism - shawl scrotum - joint laxity"
<http://www.orpha.net/ORDO/Orphanet_352577>	"Severe feeding difficulties - failure to thrive - microcephaly due to ASXL3 deficiency"
<http://www.orpha.net/ORDO/Orphanet_3044>	"Intellectual disability - dysmorphism - hypogonadism - diabetes mellitus"
<http://www.orpha.net/ORDO/Orphanet_2015>	"Cleft palate - short stature - vertebral anomalies"
<http://www.orpha.net/ORDO/Orphanet_1389>	"Cortical blindness - intellectual disability - polydactyly"
<http://www.orpha.net/ORDO/Orphanet_2649>	"Short stature - intellectual disability - eye anomalies - cleft lip/palate"
<http://www.orpha.net/ORDO/Orphanet_1891>	"Intellectual disability - spasticity - ectrodactyly"
<http://www.orpha.net/ORDO/Orphanet_2172>	"Microcephaly - glomerulonephritis - marfanoid habitus"
<http://www.orpha.net/ORDO/Orphanet_2489>	"Upper limb defect - eye and ear abnormalities"
<http://www.orpha.net/ORDO/Orphanet_1355>	"Heart defect - round face - congenital developmental delay"
<http://www.orpha.net/ORDO/Orphanet_3304>	"Fallot complex - intellectual disability - growth delay"
<http://www.orpha.net/ORDO/Orphanet_2988>	"Pterygium colli - intellectual disability - digital anomalies"
<http://www.orpha.net/ORDO/Orphanet_329224>	"Intellectual disability - craniofacial dysmorphism - cryptorchidism"
<http://www.orpha.net/ORDO/Orphanet_101685>	"Rare intellectual disability without developmental anomaly"
<http://www.orpha.net/ORDO/Orphanet_777>	"X-linked non-syndromic intellectual disability"
<http://www.ebi.ac.uk/efo/EFO_0009164>	"intellectual disability, autosomal dominant 54"
<http://www.ebi.ac.uk/efo/EFO_0009156>	"intellectual disability, autosomal dominant 48"
<http://www.ebi.ac.uk/efo/EFO_0009079>	"white-sutton syndrome"
<http://www.ebi.ac.uk/efo/EFO_0022487>	"rare syndromic intellectual disability"@en
<http://www.ebi.ac.uk/efo/EFO_0009015>	"AHDC1-related intellectual disability-obstructive sleep apnea-mild dysmorphism syndrome"
<http://www.orpha.net/ORDO/Orphanet_3115>	"Roussy-Lévy syndrome"
<http://www.orpha.net/ORDO/Orphanet_98693>	"Spinocerebellar ataxia with oculomotor anomaly"
<http://www.orpha.net/ORDO/Orphanet_139536>	"Distal hereditary motor neuropathy type 5"
<http://www.ebi.ac.uk/efo/EFO_0009139>	"glut1 deficiency syndrome 1, autosomal recessive"
<http://www.orpha.net/ORDO/Orphanet_140462>	"X-linked recessive hereditary axonal motor and sensory neuropathy"
<http://www.orpha.net/ORDO/Orphanet_401993>	"Cold-induced sweating syndrome-hyperthermia spectrum"
<http://www.orpha.net/ORDO/Orphanet_1545>	"Crisponi syndrome"
<http://www.orpha.net/ORDO/Orphanet_98920>	"Spinal muscular atrophy with respiratory distress type 1"
<http://www.orpha.net/ORDO/Orphanet_238583>	"Hyperphenylalaninemia"
<http://www.orpha.net/ORDO/Orphanet_1578>	"Dehydratase deficiency"
<http://www.orpha.net/ORDO/Orphanet_13>	"6-pyruvoyl-tetrahydropterin synthase deficiency"
<http://www.orpha.net/ORDO/Orphanet_88642>	"Channelopathy-associated congenital insensitivity to pain"
<http://www.orpha.net/ORDO/Orphanet_2926>	"Polyneuropathy - hand defect"
<http://www.orpha.net/ORDO/Orphanet_371047>	"Congenital disorder of glycosylation with neurological involvement"
<http://www.orpha.net/ORDO/Orphanet_602>	"Distal myopathy, Nonaka type"
<http://www.orpha.net/ORDO/Orphanet_371071>	"Congenital disorder of glycosylation with epilepsy as a major feature"
<http://www.orpha.net/ORDO/Orphanet_79322>	"DPM1-CDG"
<http://www.orpha.net/ORDO/Orphanet_36382>	"Familial cervical artery dissections"
<http://www.ebi.ac.uk/efo/EFO_1001868>	"congenital contractures of the limbs and face, hypotonia, and developmental delay"
<http://www.orpha.net/ORDO/Orphanet_330050>	"Lethal encephalopathy due to mitochondrial and peroxisomal fission defect"
<http://www.orpha.net/ORDO/Orphanet_77304>	"Not NOTCH3-related small vessel disease of the brain"
<http://www.orpha.net/ORDO/Orphanet_363424>	"Hypotonia-cerebral atrophy-hyperglycinemia syndrome"
<http://www.orpha.net/ORDO/Orphanet_210141>	"Inherited congenital spastic tetraplegia"
<http://www.orpha.net/ORDO/Orphanet_231160>	"Familial cerebral saccular aneurysm"
<http://www.orpha.net/ORDO/Orphanet_289494>	"Hypomyelinating leukodystrophy with or without oligondontia and/or hypogonadism"
<http://www.orpha.net/ORDO/Orphanet_137639>	"Leukoencephalopathy - ataxia - hypodontia - hypomyelination"
<http://www.orpha.net/ORDO/Orphanet_183506>	"Genetic central nervous system malformation"
<http://www.orpha.net/ORDO/Orphanet_269564>	"Genetic syndrome with a central nervous system malformation as major feature"
<http://www.orpha.net/ORDO/Orphanet_83473>	"Megalencephaly - polymicrogyria - postaxial polydactyly - hydrocephalus"
<http://www.orpha.net/ORDO/Orphanet_269573>	"Genetic syndrome with corpus callosum agenesis/dysgenesis as a major feature"
<http://www.orpha.net/ORDO/Orphanet_1496>	"Corpus callosum agenesis - neuronopathy"
<http://www.orpha.net/ORDO/Orphanet_269567>	"Genetic syndrome with a cerebellar malformation as major feature"
<http://www.ebi.ac.uk/efo/EFO_0009030>	"Cerebellar-facial-dental syndrome"
<http://www.orpha.net/ORDO/Orphanet_269570>	"Genetic syndrome with a Dandy-Walker malformation as major feature"
<http://www.orpha.net/ORDO/Orphanet_2218>	"Cervical hypertrichosis - peripheral neuropathy"
<http://www.orpha.net/ORDO/Orphanet_269528>	"Syndrome with microcephaly as major feature"
<http://www.orpha.net/ORDO/Orphanet_2523>	"Microcephaly - brain defect - spasticity - hypernatremia"
<http://www.orpha.net/ORDO/Orphanet_137658>	"Microcephaly - intellectual disability - phalangeal and neurological anomalies"
<http://www.orpha.net/ORDO/Orphanet_137653>	"Microcephaly - digital anomalies - intellectual disability"
<http://www.orpha.net/ORDO/Orphanet_2189>	"Hydrolethalus"
<http://www.orpha.net/ORDO/Orphanet_269550>	"Genetic non-syndromic central nervous system malformation"
<http://www.orpha.net/ORDO/Orphanet_306530>	"Congenital hereditary facial paralysis with variable hearing loss"
<http://www.orpha.net/ORDO/Orphanet_269557>	"Genetic posterior fossa malformation"
<http://www.orpha.net/ORDO/Orphanet_98523>	"Non-syndromic pontocerebellar hypoplasia"
<http://www.ebi.ac.uk/efo/EFO_0010636>	"pontocerebellar hypoplasia type 13"
<http://www.orpha.net/ORDO/Orphanet_269560>	"Genetic cerebellar malformation"
<http://www.orpha.net/ORDO/Orphanet_269553>	"Genetic cerebral malformation"
<http://www.orpha.net/ORDO/Orphanet_2514>	"Autosomal dominant microcephaly"
<http://www.orpha.net/ORDO/Orphanet_268843>	"Malformation of the neurenteric canal, spinal cord and column"
<http://www.orpha.net/ORDO/Orphanet_268882>	"Arnold-Chiari malformation type I"
<http://www.orpha.net/ORDO/Orphanet_268861>	"Primary tethered chord syndrome"
<http://www.orpha.net/ORDO/Orphanet_268832>	"Lipoma associated with neurospinal dysraphism"
<http://www.orpha.net/ORDO/Orphanet_268820>	"Cranial meningocele"
<http://www.orpha.net/ORDO/Orphanet_1136>	"Arnold-Chiari malformation type II"
<http://www.orpha.net/ORDO/Orphanet_314051>	"Leukoencephalopathy - thalamus and brainstem anomalies - high lactate"
<http://www.orpha.net/ORDO/Orphanet_139441>	"Hypomyelination with atrophy of basal ganglia and cerebellum"
<http://www.orpha.net/ORDO/Orphanet_139583>	"X-linked hereditary sensory and autonomic neuropathy with deafness"
<http://www.orpha.net/ORDO/Orphanet_1229>	"Congenital intrauterine infection-like syndrome"
<http://www.orpha.net/ORDO/Orphanet_98543>	"Metabolic disease with dementia"
<http://www.orpha.net/ORDO/Orphanet_661>	"Ondine syndrome"
<http://www.orpha.net/ORDO/Orphanet_183518>	"Rare hereditary ataxia"
<http://www.orpha.net/ORDO/Orphanet_1178>	"Ataxia - tapetoretinal degeneration"
<http://www.orpha.net/ORDO/Orphanet_314603>	"Autosomal recessive spastic ataxia with leukoencephalopathy"
<http://www.orpha.net/ORDO/Orphanet_254343>	"Autosomal recessive spastic ataxia - optic atrophy - dysarthria"
<http://www.orpha.net/ORDO/Orphanet_1185>	"Spinocerebellar ataxia - dysmorphism"
<http://www.orpha.net/ORDO/Orphanet_401953>	"Episodic ataxia with slurred speech"
<http://www.orpha.net/ORDO/Orphanet_97>	"Familial paroxysmal ataxia"
<http://www.orpha.net/ORDO/Orphanet_1182>	"Spastic ataxia with congenital miosis"
<http://www.orpha.net/ORDO/Orphanet_2274>	"Ichthyosis - hepatosplenomegaly - cerebellar degeneration"
<http://www.orpha.net/ORDO/Orphanet_98>	"Autosomal recessive spastic ataxia of Charlevoix-Saguenay"
<http://www.orpha.net/ORDO/Orphanet_183497>	"Genetic neuromuscular disease"
<http://www.orpha.net/ORDO/Orphanet_98505>	"Genetic motor neuron disease"
<http://www.orpha.net/ORDO/Orphanet_206707>	"Bulbospinal muscular atrophy of adult"
<http://www.orpha.net/ORDO/Orphanet_1145>	"X-linked distal arthrogryposis multiplex congenita"
<http://www.orpha.net/ORDO/Orphanet_206704>	"Bulbospinal muscular atrophy of children"
<http://www.orpha.net/ORDO/Orphanet_207012>	"Spinal muscular atrophy associated with central nervous system anomaly"
<http://www.orpha.net/ORDO/Orphanet_73245>	"Spinal muscular atrophy - Dandy-Walker malformation - cataracts"
<http://www.orpha.net/ORDO/Orphanet_1217>	"Spinal atrophy - ophthalmoplegia - pyramidal syndrome"
<http://www.orpha.net/ORDO/Orphanet_85146>	"Scapuloperoneal amyotrophy"
<http://www.orpha.net/ORDO/Orphanet_98495>	"Genetic neuromuscular junction disease"
<http://www.orpha.net/ORDO/Orphanet_352298>	"Genetic muscular channelopathy"
<http://www.ebi.ac.uk/efo/EFO_0009071>	"malignant hyperthermia, susceptibility to, 1"
<http://www.orpha.net/ORDO/Orphanet_207090>	"Qualitative or quantitative defects of collagen 6"
<http://www.orpha.net/ORDO/Orphanet_75840>	"Congenital muscular dystrophy, Ullrich type"
<http://www.orpha.net/ORDO/Orphanet_206659>	"Non-dystrophic myopathy with collagen 6 anomaly"
<http://www.orpha.net/ORDO/Orphanet_207078>	"Qualitative or quantitative defects of caveolin-3"
<http://www.orpha.net/ORDO/Orphanet_265>	"Autosomal dominant limb-girdle muscular dystrophy type 1C"
<http://www.orpha.net/ORDO/Orphanet_207052>	"Qualitative or quantitative defects of sarcoglycan"
<http://www.orpha.net/ORDO/Orphanet_206634>	"Genetic skeletal muscle disease"
<http://www.orpha.net/ORDO/Orphanet_98911>	"Distal myotilinopathy"
<http://www.orpha.net/ORDO/Orphanet_98893>	"Congenital muscular dystrophy type 1B"
<http://www.orpha.net/ORDO/Orphanet_102014>	"Autosomal dominant limb-girdle muscular dystrophy"
<http://www.orpha.net/ORDO/Orphanet_34517>	"Autosomal dominant limb-girdle muscular dystrophy type 1E"
<http://www.orpha.net/ORDO/Orphanet_34516>	"Autosomal dominant limb-girdle muscular dystrophy type 1D"
<http://www.ebi.ac.uk/efo/EFO_0009145>	"limb-girdle muscular dystrophy-dystroglycanopathy, type c1"
<http://www.orpha.net/ORDO/Orphanet_324604>	"Classic multiminicore myopathy"
<http://www.orpha.net/ORDO/Orphanet_98912>	"Late-onset distal myopathy, Markesbery-Griggs type"
<http://www.orpha.net/ORDO/Orphanet_171445>	"Muscle filaminopathy"
<http://www.orpha.net/ORDO/Orphanet_597>	"Central core disease"
<http://www.orpha.net/ORDO/Orphanet_79091>	"Hereditary inclusion body myopathy - joint contractures - ophthalmoplegia"
<http://www.orpha.net/ORDO/Orphanet_399096>	"Distal anoctaminopathy"
<http://www.ebi.ac.uk/efo/EFO_0020036>	"autosomal recessive nemaline myopathy"@en
<http://www.orpha.net/ORDO/Orphanet_371433>	"Genetic periodic paralysis"
<http://www.ebi.ac.uk/efo/EFO_0010828>	"myofibrillar myopathy 9 with early respiratory failure"@en
<http://www.orpha.net/ORDO/Orphanet_369840>	"Autosomal recessive limb-girdle muscular dystrophy type 2S"
<http://www.orpha.net/ORDO/Orphanet_1877>	"Muscular dystrophy - white matter spongiosis"
<http://www.ebi.ac.uk/efo/EFO_0009138>	"laminin alpha 2-related dystrophy"
<http://www.orpha.net/ORDO/Orphanet_206966>	"Mitochondrial myopathy"
<http://www.orpha.net/ORDO/Orphanet_263297>	"Glycogen storage disease due to glycogenin deficiency"
<http://www.orpha.net/ORDO/Orphanet_399081>	"KLHL9-related childhood-onset distal myopathy"
<http://www.orpha.net/ORDO/Orphanet_269>	"Facioscapulohumeral dystrophy"
<http://www.orpha.net/ORDO/Orphanet_399058>	"Alpha-B crystallin-related late-onset distal myopathy"
<http://www.orpha.net/ORDO/Orphanet_98902>	"Amish nemaline myopathy"
<http://www.orpha.net/ORDO/Orphanet_370953>	"Congenital muscular dystrophy due to dystroglycanopathy"
<http://www.orpha.net/ORDO/Orphanet_258>	"Congenital muscular dystrophy type 1A"
<http://www.orpha.net/ORDO/Orphanet_59135>	"Laing early-onset distal myopathy"
